Drone: 15 Station: 1 ready time: 106 waiting time: 0 finish time: 419
Drone: 19 Station: 2 ready time: 73 waiting time: -3 finish time: 386
Drone: 27 Station: 3 ready time: 94 waiting time: -9 finish time: 407
Drone: 29 Station: 4 ready time: 52 waiting time: -9 finish time: 365
Drone: 10 Station: 5 ready time: 81 waiting time: -44 finish time: 394
Drone: 14 Station: 1 ready time: 80 waiting time: 250 finish time: 693
Drone: 18 Station: 2 ready time: 139 waiting time: 247 finish time: 752
Drone: 25 Station: 3 ready time: 136 waiting time: 244 finish time: 749
Drone: 5 Station: 4 ready time: 159 waiting time: 238 finish time: 772
Drone: 13 Station: 5 ready time: 236 waiting time: 233 finish time: 849
Drone: 23 Station: 1 ready time: 265 waiting time: 506 finish time: 1178
Drone: 3 Station: 2 ready time: 194 waiting time: 501 finish time: 1107
Drone: 21 Station: 3 ready time: 151 waiting time: 488 finish time: 1064
Drone: 2 Station: 4 ready time: 201 waiting time: 483 finish time: 1114
Drone: 16 Station: 5 ready time: 330 waiting time: 479 finish time: 1243
Drone: 9 Station: 1 ready time: 191 waiting time: 763 finish time: 1404
Drone: 24 Station: 2 ready time: 277 waiting time: 759 finish time: 1490
Drone: 7 Station: 3 ready time: 213 waiting time: 741 finish time: 1426
Drone: 8 Station: 4 ready time: 249 waiting time: 706 finish time: 1462
Drone: 6 Station: 5 ready time: 268 waiting time: 697 finish time: 1481
Drone: 22 Station: 1 ready time: 445 waiting time: 991 finish time: 1958
Drone: 1 Station: 2 ready time: 271 waiting time: 980 finish time: 1784
Drone: 4 Station: 3 ready time: 271 waiting time: 969 finish time: 1784
Drone: 17 Station: 4 ready time: 323 waiting time: 961 finish time: 1836
Drone: 28 Station: 5 ready time: 363 waiting time: 962 finish time: 1876
Drone: 20 Station: 1 ready time: 269 waiting time: 1255 finish time: 2082
Drone: 11 Station: 2 ready time: 325 waiting time: 1254 finish time: 2138
Drone: 30 Station: 3 ready time: 324 waiting time: 1250 finish time: 2137
Drone: 12 Station: 4 ready time: 333 waiting time: 1250 finish time: 2146
Drone: 26 Station: 5 ready time: 309 waiting time: 1249 finish time: 2122
