Drone: 12 Station: 1 ready time: 335 waiting time: 0 finish time: 803
Drone: 22 Station: 2 ready time: 449 waiting time: 41 finish time: 917
Drone: 23 Station: 3 ready time: 274 waiting time: 152 finish time: 742
Drone: 27 Station: 4 ready time: 96 waiting time: 245 finish time: 564
Drone: 8 Station: 5 ready time: 251 waiting time: 60 finish time: 719
Drone: 24 Station: 1 ready time: 275 waiting time: 316 finish time: 943
Drone: 10 Station: 2 ready time: 85 waiting time: 403 finish time: 753
Drone: 13 Station: 3 ready time: 245 waiting time: 377 finish time: 913
Drone: 2 Station: 4 ready time: 212 waiting time: 329 finish time: 880
Drone: 16 Station: 5 ready time: 286 waiting time: 378 finish time: 954
Drone: 15 Station: 1 ready time: 106 waiting time: 654 finish time: 974
Drone: 7 Station: 2 ready time: 226 waiting time: 482 finish time: 1094
Drone: 6 Station: 3 ready time: 271 waiting time: 447 finish time: 1139
Drone: 5 Station: 4 ready time: 167 waiting time: 586 finish time: 1035
Drone: 18 Station: 5 ready time: 145 waiting time: 599 finish time: 1013
Drone: 3 Station: 1 ready time: 204 waiting time: 744 finish time: 1272
Drone: 11 Station: 2 ready time: 307 waiting time: 626 finish time: 1375
Drone: 30 Station: 3 ready time: 325 waiting time: 604 finish time: 1393
Drone: 1 Station: 4 ready time: 284 waiting time: 622 finish time: 1352
Drone: 28 Station: 5 ready time: 367 waiting time: 613 finish time: 1435
Drone: 25 Station: 1 ready time: 143 waiting time: 990 finish time: 1411
Drone: 26 Station: 2 ready time: 306 waiting time: 804 finish time: 1574
Drone: 17 Station: 3 ready time: 327 waiting time: 813 finish time: 1595
Drone: 14 Station: 4 ready time: 85 waiting time: 1002 finish time: 1353
Drone: 19 Station: 5 ready time: 74 waiting time: 1054 finish time: 1342
Drone: 20 Station: 1 ready time: 263 waiting time: 1016 finish time: 1731
Drone: 9 Station: 2 ready time: 203 waiting time: 1107 finish time: 1671
Drone: 21 Station: 3 ready time: 161 waiting time: 1135 finish time: 1629
Drone: 4 Station: 4 ready time: 260 waiting time: 1038 finish time: 1728
Drone: 29 Station: 5 ready time: 55 waiting time: 1244 finish time: 1523
