Drone: 12 Station: 1 ready time: 335 waiting time: 1 finish time: 723
Drone: 22 Station: 2 ready time: 449 waiting time: 40 finish time: 837
Drone: 23 Station: 3 ready time: 274 waiting time: 152 finish time: 662
Drone: 27 Station: 1 ready time: 96 waiting time: 362 finish time: 604
Drone: 8 Station: 2 ready time: 251 waiting time: 177 finish time: 759
Drone: 24 Station: 3 ready time: 275 waiting time: 237 finish time: 783
Drone: 10 Station: 1 ready time: 85 waiting time: 443 finish time: 713
Drone: 13 Station: 2 ready time: 245 waiting time: 416 finish time: 873
Drone: 2 Station: 3 ready time: 212 waiting time: 368 finish time: 840
Drone: 16 Station: 1 ready time: 286 waiting time: 534 finish time: 1034
Drone: 15 Station: 2 ready time: 106 waiting time: 615 finish time: 854
Drone: 7 Station: 3 ready time: 226 waiting time: 443 finish time: 974
Drone: 6 Station: 1 ready time: 271 waiting time: 526 finish time: 1139
Drone: 5 Station: 2 ready time: 167 waiting time: 664 finish time: 1035
Drone: 18 Station: 3 ready time: 145 waiting time: 676 finish time: 1013
Drone: 3 Station: 1 ready time: 204 waiting time: 743 finish time: 1192
Drone: 11 Station: 2 ready time: 307 waiting time: 627 finish time: 1295
Drone: 30 Station: 3 ready time: 325 waiting time: 604 finish time: 1313
Drone: 1 Station: 1 ready time: 284 waiting time: 739 finish time: 1392
Drone: 28 Station: 2 ready time: 367 waiting time: 731 finish time: 1475
Drone: 25 Station: 3 ready time: 143 waiting time: 911 finish time: 1251
Drone: 26 Station: 1 ready time: 306 waiting time: 845 finish time: 1534
Drone: 17 Station: 2 ready time: 327 waiting time: 852 finish time: 1555
Drone: 14 Station: 3 ready time: 85 waiting time: 1039 finish time: 1313
Drone: 19 Station: 1 ready time: 74 waiting time: 1211 finish time: 1422
Drone: 20 Station: 2 ready time: 263 waiting time: 976 finish time: 1611
Drone: 9 Station: 3 ready time: 203 waiting time: 1068 finish time: 1551
Drone: 21 Station: 1 ready time: 161 waiting time: 1213 finish time: 1629
Drone: 4 Station: 2 ready time: 260 waiting time: 1116 finish time: 1728
Drone: 29 Station: 3 ready time: 55 waiting time: 1322 finish time: 1523
