Drone: 10 Station: 1 ready time: 49 waiting time: 1 finish time: 198
Drone: 5 Station: 2 ready time: 115 waiting time: -5 finish time: 264
Drone: 3 Station: 1 ready time: 127 waiting time: 101 finish time: 396
Drone: 2 Station: 2 ready time: 124 waiting time: 96 finish time: 393
Drone: 9 Station: 1 ready time: 105 waiting time: 206 finish time: 494
Drone: 7 Station: 2 ready time: 112 waiting time: 196 finish time: 501
Drone: 8 Station: 1 ready time: 124 waiting time: 304 finish time: 633
Drone: 6 Station: 2 ready time: 136 waiting time: 302 finish time: 645
Drone: 1 Station: 1 ready time: 126 waiting time: 419 finish time: 755
Drone: 4 Station: 2 ready time: 119 waiting time: 417 finish time: 748
