Drone: 15 Station: 1 ready time: 106 waiting time: 0 finish time: 240
Drone: 19 Station: 2 ready time: 73 waiting time: -2 finish time: 207
Drone: 10 Station: 1 ready time: 65 waiting time: 89 finish time: 319
Drone: 14 Station: 2 ready time: 64 waiting time: 87 finish time: 318
Drone: 18 Station: 1 ready time: 123 waiting time: 204 finish time: 497
Drone: 5 Station: 2 ready time: 136 waiting time: 200 finish time: 510
Drone: 13 Station: 1 ready time: 213 waiting time: 313 finish time: 707
Drone: 3 Station: 2 ready time: 158 waiting time: 296 finish time: 652
Drone: 2 Station: 1 ready time: 160 waiting time: 404 finish time: 774
Drone: 16 Station: 2 ready time: 289 waiting time: 398 finish time: 903
Drone: 9 Station: 1 ready time: 145 waiting time: 511 finish time: 879
Drone: 7 Station: 2 ready time: 159 waiting time: 494 finish time: 893
Drone: 8 Station: 1 ready time: 183 waiting time: 590 finish time: 1037
Drone: 6 Station: 2 ready time: 198 waiting time: 585 finish time: 1052
Drone: 1 Station: 1 ready time: 195 waiting time: 695 finish time: 1169
Drone: 4 Station: 2 ready time: 192 waiting time: 689 finish time: 1166
Drone: 17 Station: 1 ready time: 241 waiting time: 803 finish time: 1335
Drone: 20 Station: 2 ready time: 185 waiting time: 801 finish time: 1279
Drone: 11 Station: 1 ready time: 240 waiting time: 920 finish time: 1454
Drone: 12 Station: 2 ready time: 244 waiting time: 917 finish time: 1458
