Drone: 9 Station: 1 ready time: 152 waiting time: 0 finish time: 343
Drone: 4 Station: 2 ready time: 185 waiting time: -46 finish time: 376
Drone: 18 Station: 1 ready time: 127 waiting time: 138 finish time: 398
Drone: 16 Station: 2 ready time: 260 waiting time: 123 finish time: 531
Drone: 20 Station: 1 ready time: 182 waiting time: 101 finish time: 533
Drone: 14 Station: 2 ready time: 67 waiting time: 220 finish time: 418
Drone: 1 Station: 1 ready time: 203 waiting time: 183 finish time: 634
Drone: 6 Station: 2 ready time: 200 waiting time: 200 finish time: 631
Drone: 2 Station: 1 ready time: 166 waiting time: 335 finish time: 677
Drone: 7 Station: 2 ready time: 167 waiting time: 304 finish time: 678
Drone: 10 Station: 1 ready time: 67 waiting time: 465 finish time: 658
Drone: 19 Station: 2 ready time: 74 waiting time: 493 finish time: 665
Drone: 13 Station: 1 ready time: 219 waiting time: 524 finish time: 890
Drone: 11 Station: 2 ready time: 229 waiting time: 428 finish time: 900
Drone: 8 Station: 1 ready time: 184 waiting time: 526 finish time: 935
Drone: 15 Station: 2 ready time: 106 waiting time: 658 finish time: 857
Drone: 12 Station: 1 ready time: 244 waiting time: 574 finish time: 1075
Drone: 5 Station: 2 ready time: 141 waiting time: 692 finish time: 972
Drone: 17 Station: 1 ready time: 243 waiting time: 658 finish time: 1154
Drone: 3 Station: 2 ready time: 164 waiting time: 747 finish time: 1075
