Drone: 35 Station: 1 ready time: 309 waiting time: 1 finish time: 649
Drone: 40 Station: 2 ready time: 177 waiting time: 151 finish time: 517
Drone: 31 Station: 1 ready time: 215 waiting time: 182 finish time: 635
Drone: 34 Station: 2 ready time: 332 waiting time: 37 finish time: 752
Drone: 39 Station: 1 ready time: 393 waiting time: 104 finish time: 893
Drone: 32 Station: 2 ready time: 165 waiting time: 318 finish time: 665
Drone: 36 Station: 1 ready time: 316 waiting time: 293 finish time: 896
Drone: 33 Station: 2 ready time: 154 waiting time: 469 finish time: 734
Drone: 38 Station: 1 ready time: 385 waiting time: 371 finish time: 1045
Drone: 37 Station: 2 ready time: 509 waiting time: 237 finish time: 1169
Drone: 9 Station: 1 ready time: 257 waiting time: 444 finish time: 997
Drone: 4 Station: 2 ready time: 335 waiting time: 353 finish time: 1075
Drone: 18 Station: 1 ready time: 164 waiting time: 649 finish time: 984
Drone: 29 Station: 2 ready time: 55 waiting time: 713 finish time: 875
Drone: 16 Station: 1 ready time: 314 waiting time: 699 finish time: 1214
Drone: 20 Station: 2 ready time: 341 waiting time: 490 finish time: 1241
Drone: 14 Station: 1 ready time: 104 waiting time: 812 finish time: 1084
Drone: 1 Station: 2 ready time: 362 waiting time: 574 finish time: 1342
Drone: 25 Station: 1 ready time: 162 waiting time: 883 finish time: 1222
Drone: 6 Station: 2 ready time: 343 waiting time: 686 finish time: 1403
Drone: 30 Station: 1 ready time: 406 waiting time: 714 finish time: 1546
Drone: 2 Station: 2 ready time: 260 waiting time: 870 finish time: 1400
Drone: 7 Station: 1 ready time: 288 waiting time: 891 finish time: 1508
Drone: 10 Station: 2 ready time: 104 waiting time: 1057 finish time: 1324
Drone: 23 Station: 1 ready time: 309 waiting time: 1067 finish time: 1609
Drone: 19 Station: 2 ready time: 74 waiting time: 1203 finish time: 1374
Drone: 13 Station: 1 ready time: 273 waiting time: 1179 finish time: 1653
Drone: 24 Station: 2 ready time: 323 waiting time: 1100 finish time: 1703
Drone: 21 Station: 1 ready time: 203 waiting time: 1203 finish time: 1663
Drone: 28 Station: 2 ready time: 446 waiting time: 1043 finish time: 1906
Drone: 11 Station: 1 ready time: 384 waiting time: 1141 finish time: 1924
Drone: 8 Station: 2 ready time: 320 waiting time: 1180 finish time: 1860
Drone: 15 Station: 1 ready time: 106 waiting time: 1526 finish time: 1726
Drone: 26 Station: 2 ready time: 387 waiting time: 1195 finish time: 2007
Drone: 12 Station: 1 ready time: 416 waiting time: 1271 finish time: 2116
Drone: 5 Station: 2 ready time: 195 waiting time: 1507 finish time: 1895
Drone: 17 Station: 1 ready time: 406 waiting time: 1364 finish time: 2186
Drone: 22 Station: 2 ready time: 521 waiting time: 1401 finish time: 2301
Drone: 27 Station: 1 ready time: 96 waiting time: 1754 finish time: 1956
Drone: 3 Station: 2 ready time: 246 waiting time: 1614 finish time: 2106
