Drone: 48 Station: 1 ready time: 194 waiting time: 0 finish time: 447
Drone: 44 Station: 2 ready time: 150 waiting time: 86 finish time: 403
Drone: 35 Station: 1 ready time: 382 waiting time: -79 finish time: 715
Drone: 43 Station: 2 ready time: 254 waiting time: 16 finish time: 587
Drone: 40 Station: 1 ready time: 197 waiting time: 204 finish time: 610
Drone: 31 Station: 2 ready time: 253 waiting time: 138 finish time: 666
Drone: 34 Station: 1 ready time: 418 waiting time: 24 finish time: 911
Drone: 39 Station: 2 ready time: 483 waiting time: 6 finish time: 976
Drone: 45 Station: 1 ready time: 508 waiting time: 37 finish time: 1081
Drone: 42 Station: 2 ready time: 393 waiting time: 203 finish time: 966
Drone: 32 Station: 1 ready time: 185 waiting time: 451 finish time: 838
Drone: 50 Station: 2 ready time: 458 waiting time: 234 finish time: 1111
Drone: 46 Station: 1 ready time: 491 waiting time: 361 finish time: 1224
Drone: 36 Station: 2 ready time: 370 waiting time: 392 finish time: 1103
Drone: 33 Station: 1 ready time: 154 waiting time: 701 finish time: 967
Drone: 38 Station: 2 ready time: 439 waiting time: 471 finish time: 1252
Drone: 37 Station: 1 ready time: 614 waiting time: 364 finish time: 1507
Drone: 47 Station: 2 ready time: 653 waiting time: 354 finish time: 1546
Drone: 9 Station: 1 ready time: 318 waiting time: 616 finish time: 1291
Drone: 49 Station: 2 ready time: 599 waiting time: 436 finish time: 1572
Drone: 4 Station: 1 ready time: 425 waiting time: 575 finish time: 1478
Drone: 18 Station: 2 ready time: 184 waiting time: 863 finish time: 1237
Drone: 41 Station: 1 ready time: 553 waiting time: 621 finish time: 1686
Drone: 29 Station: 2 ready time: 55 waiting time: 1025 finish time: 1188
Drone: 16 Station: 1 ready time: 343 waiting time: 982 finish time: 1556
Drone: 20 Station: 2 ready time: 439 waiting time: 706 finish time: 1652
Drone: 14 Station: 1 ready time: 124 waiting time: 1105 finish time: 1417
Drone: 1 Station: 2 ready time: 460 waiting time: 789 finish time: 1753
Drone: 25 Station: 1 ready time: 182 waiting time: 1176 finish time: 1555
Drone: 6 Station: 2 ready time: 429 waiting time: 913 finish time: 1802
Drone: 30 Station: 1 ready time: 514 waiting time: 918 finish time: 1967
Drone: 2 Station: 2 ready time: 314 waiting time: 1130 finish time: 1767
Drone: 7 Station: 1 ready time: 361 waiting time: 1132 finish time: 1894
Drone: 10 Station: 2 ready time: 124 waiting time: 1349 finish time: 1657
Drone: 23 Station: 1 ready time: 347 waiting time: 1342 finish time: 1960
Drone: 19 Station: 2 ready time: 74 waiting time: 1516 finish time: 1687
Drone: 13 Station: 1 ready time: 302 waiting time: 1463 finish time: 1995
Drone: 24 Station: 2 ready time: 377 waiting time: 1359 finish time: 2070
Drone: 21 Station: 1 ready time: 249 waiting time: 1470 finish time: 2022
Drone: 28 Station: 2 ready time: 548 waiting time: 1254 finish time: 2321
Drone: 11 Station: 1 ready time: 478 waiting time: 1360 finish time: 2331
Drone: 8 Station: 2 ready time: 402 waiting time: 1411 finish time: 2255
Drone: 15 Station: 1 ready time: 106 waiting time: 1839 finish time: 2039
Drone: 26 Station: 2 ready time: 495 waiting time: 1400 finish time: 2428
Drone: 12 Station: 1 ready time: 528 waiting time: 1472 finish time: 2541
Drone: 5 Station: 2 ready time: 224 waiting time: 1791 finish time: 2237
Drone: 17 Station: 1 ready time: 508 waiting time: 1575 finish time: 2601
Drone: 22 Station: 2 ready time: 607 waiting time: 1628 finish time: 2700
Drone: 27 Station: 1 ready time: 96 waiting time: 2067 finish time: 2269
Drone: 3 Station: 2 ready time: 292 waiting time: 1881 finish time: 2465
